id	log2FoldChange	padj	significant	label
E03275	1.10476	0.40775922945006	Unchanged	-
E03276	-1.25806	1.73221514317243e-15	Baodian_UP	-
E03278	-0.443592	2.11606654722467e-05	Unchanged	-
E03279	-1.63079	0.00086661713516794	Baodian_UP	-
E03280	-1.20815	3.92441456438749e-07	Baodian_UP	-
E03281	-0.641446	2.5583264388576e-07	Unchanged	-
E03283	1.08598	1.78467679179807e-15	EHBIO_UP	-
E03284	0.448625	0.960966568518151	Unchanged	-
E03285	-0.798432	0.0525970860574029	Unchanged	-
E03287	-0.411939	0.718792130951037	Unchanged	-
E03288	3.45386	1.93737202335606e-13	EHBIO_UP	-
E03289	-0.102768	0.00829438756837167	Unchanged	-
E03291	-2.0344	8.22280750080523e-263	Baodian_UP	-
E03294	-0.900123	0.641476660518376	Unchanged	-
E03296	0.476327	4.87711272117098e-06	Unchanged	-
E03300	-1.70606	9.15959378480856e-237	Baodian_UP	-
E03302	-0.461708	4.86141988426629e-09	Unchanged	-
E03305	0.698664	0.684436743800561	Unchanged	-
E03307	0.11967	0.142578226003955	Unchanged	-
E03310	-1.47902	5.08856406448909e-25	Baodian_UP	-
E03313	7.3666	1.66924715197836e-99	EHBIO_UP	-
E03326	-0.366658	8.17999339531433e-06	Unchanged	-
E03328	0.224217	0.00136178941773214	Unchanged	-
E03329	0.913629	2.03365744141732e-23	Unchanged	-
E03330	0.423158	2.89678435115855e-08	Unchanged	-
E03332	-0.712281	8.43610372273348e-05	Unchanged	-
E03334	-2.22039	4.68893395539564e-188	Baodian_UP	-
E03336	1.05192	0.153246303878026	Unchanged	-
E03338	-0.425261	1.88440290105064e-39	Unchanged	-
E03343	-0.0502248	0.00204110500061963	Unchanged	-
E03346	0.500068	0.00565341867544134	Unchanged	-
E03348	-0.823595	6.76167741745436e-06	Unchanged	-
E03350	-0.612004	8.65975842795131e-17	Unchanged	-
E03354	-0.0946512	1	Unchanged	-
E03357	-4.26772	5.43745619571018e-301	Baodian_UP	-
E03359	0.0555366	0.0921885499433555	Unchanged	-
E03365	2.32513	0	EHBIO_UP	-
E03367	-2.00491	2.19517513697667e-09	Baodian_UP	-
E03370	0.174789	0.874496930747807	Unchanged	-
E03374	3.61046	1.25840241069954e-11	EHBIO_UP	-
E03384	-2.10796	3.5895381203852e-27	Baodian_UP	-
E03385	0.346232	6.23805090479711e-06	Unchanged	-
E03386	3.84768	1.27087733890937e-154	EHBIO_UP	-
E03388	0.662433	1.13001306698459e-24	Unchanged	-
E03392	-0.0761519	0.0944485986743738	Unchanged	-
E03395	1.91255	0.00405364187807413	EHBIO_UP	-
E03397	-0.0113363	0.946951889356035	Unchanged	-
E03398	0.607327	1.42428280067029e-06	Unchanged	-
E03399	0.34215	2.57114854869976e-45	Unchanged	-
E03400	-2.00956	0.00368392202159652	Baodian_UP	-
E03401	2.21506	2.80698780532972e-05	EHBIO_UP	-
E03402	0.462187	1.80781586488721e-14	Unchanged	-
E03403	-0.484898	4.72797207695294e-08	Unchanged	-
E03407	-1.16475	1.66158726749606e-20	Baodian_UP	-
E03409	-0.663155	0.847517415536992	Unchanged	-
E03424	-0.696597	8.60812012802424e-20	Unchanged	-
E03428	1.23218	7.53927203184429e-176	EHBIO_UP	-
E03434	-0.700203	5.94912364681431e-25	Unchanged	-
E03435	1.36309	0.275472059352595	Unchanged	-
E03439	-1.57872	0.0137578619090855	Baodian_UP	-
E03442	-0.275477	9.84457130648514e-08	Unchanged	-
E03443	0.590594	0.402574173550127	Unchanged	-
E03452	-0.168358	1	Unchanged	-
E03453	1.98644	3.57107919223478e-29	EHBIO_UP	-
E03455	1.11473	2.50480194579203e-23	EHBIO_UP	-
E03461	0.413175	7.87589225079619e-16	Unchanged	-
E03463	-1.79916	0	Baodian_UP	-
E03464	0.432584	5.61127242662149e-17	Unchanged	-
E03468	0.875558	0.516569027651746	Unchanged	-
E03469	3.67463	0	EHBIO_UP	-
E03470	-0.076721	0.403054270062266	Unchanged	-
E03472	-0.380392	0.000310705440308987	Unchanged	-
E03476	0.625535	0.68331095525223	Unchanged	-
E03479	-0.250694	0.340745672266918	Unchanged	-
E03480	2.44021	9.34704087809722e-09	EHBIO_UP	-
E03486	-0.903729	0.402684014681588	Unchanged	-
E03491	-0.936284	6.15843903577966e-54	Unchanged	-
E03494	0.513104	1.8607520447847e-08	Unchanged	-
E03495	-0.355296	1.76289873989017e-43	Unchanged	-
E03496	1.25522	1.02356600629629e-91	EHBIO_UP	-
E03497	-0.236959	0.0437747371267529	Unchanged	-
E03498	1.06143	0.388564195254726	Unchanged	-
E03504	0.383526	7.70376106987315e-08	Unchanged	-
E03506	-0.428473	2.22714333554728e-18	Unchanged	-
E03508	0.221099	0.0243674206979863	Unchanged	-
E03509	-1.29264	0.35014633635744	Unchanged	-
E03512	2.81743	5.85464282020518e-45	EHBIO_UP	-
E03515	0.0266402	0.607862935697423	Unchanged	-
E03517	-1.96615	0.0077983637910944	Baodian_UP	-
E03518	0.475039	0.960966568518151	Unchanged	-
E03520	-0.0779041	0.0394952280177587	Unchanged	-
E03522	-0.665441	0.00271857545115878	Unchanged	-
E03524	-0.107089	0.0511273422119675	Unchanged	-
E03526	-1.84883	0.000503046804005073	Baodian_UP	-
E03532	0.984866	0.675808588106893	Unchanged	-
E03533	1.0246	1.82007327542448e-46	EHBIO_UP	-
E03536	0.389384	1.70538641626936e-09	Unchanged	-
E03537	-4.63868	2.66976502720349e-233	Baodian_UP	-
E03538	1.32062	1.4562277897289e-104	EHBIO_UP	-
E03541	-0.166115	0.0566144412364363	Unchanged	-
E03542	-0.0662855	0.373409368081276	Unchanged	-
E03543	-0.659972	0.779481023832616	Unchanged	-
E03544	0.559634	0.703640870589121	Unchanged	-
E03545	0.502772	3.25122888560892e-07	Unchanged	-
E03546	-0.901272	1.6784866286902e-72	Unchanged	-
E03549	-0.183853	0.000417687643075788	Unchanged	-
E03550	0.49283	2.21685499341212e-11	Unchanged	-
E03551	1.26285	8.8422032305415e-63	EHBIO_UP	-
E03553	-1.04177	1.18329597946382e-06	Baodian_UP	-
E03554	0.177833	0.246776810768014	Unchanged	-
E03559	0.667966	1.69224419705259e-10	Unchanged	-
E03562	0.261471	0.020800490712874	Unchanged	-
E03563	0.206072	0.00328697035055159	Unchanged	-
E03566	2.00905	0.00510566025879728	EHBIO_UP	-
E03567	-0.370444	0.000191712507271568	Unchanged	-
E03576	-0.675053	6.36482844980566e-16	Unchanged	-
E03578	-0.459578	1.14239217622042e-08	Unchanged	-
E03581	-0.458462	0.0695986551204977	Unchanged	-
E03583	-0.086664	0.183586048046161	Unchanged	-
E03585	0.194491	0.713157310254508	Unchanged	-
E03587	-0.738395	0.202622288747035	Unchanged	-
E03590	-0.486859	6.79081936221856e-23	Unchanged	-
E03592	0.0229972	0.806953449569809	Unchanged	-
E03594	0.0828112	0.202622288747035	Unchanged	-
E03595	1.19527	0.440985471789729	Unchanged	-
E03596	-0.682003	0.0221847960369864	Unchanged	-
E03597	0.106452	0.206224331295385	Unchanged	-
E03599	0.862278	4.78071557438966e-46	Unchanged	-
E03600	0.286412	7.99159615307532e-05	Unchanged	-
E03601	0.20869	1	Unchanged	-
E03603	-0.260046	0.0203002073924885	Unchanged	-
E03611	-0.509911	1.55439238955356e-38	Unchanged	-
E03613	0.0499539	0.827370219495917	Unchanged	-
E03614	-0.345891	4.63394942057205e-08	Unchanged	-
E03616	6.60122	1.63796131457786e-73	EHBIO_UP	-
E03622	0.319764	1.38765482834815e-21	Unchanged	-
E03625	0.649161	1.20607761427469e-72	Unchanged	-
E03626	0.656901	3.01501168848665e-86	Unchanged	-
E03629	-0.550602	3.53690193500442e-06	Unchanged	-
E03633	1.08368	0.409680042099717	Unchanged	-
E03634	0.409723	0.00424882296715411	Unchanged	-
E03635	-0.759361	4.09919746381059e-15	Unchanged	-
E03643	-0.169233	0.340516138974634	Unchanged	-
E03648	0.972286	0.483056418691107	Unchanged	-
E03649	0.501205	5.73648659430646e-22	Unchanged	-
E03650	0.201525	0.230097904397263	Unchanged	-
E03653	0.267793	1.52595761227989e-06	Unchanged	-
E03654	0.843436	0.650987318926452	Unchanged	-
E03657	-0.746111	1.18371582356422e-06	Unchanged	-
E03661	1.17101	3.00694867949582e-295	EHBIO_UP	-
E03666	0.0276428	1	Unchanged	-
E03669	-0.775406	0.613069247067065	Unchanged	-
E03670	1.65262	3.97585111451097e-295	EHBIO_UP	-
E03672	0.478142	0.960966568518151	Unchanged	-
E03673	-0.42205	5.75742036829301e-08	Unchanged	-
E03674	-0.398571	1.1083984214072e-08	Unchanged	-
E03675	-1.55942	6.69153939271006e-24	Baodian_UP	-
E03679	-1.04229	8.75983785869749e-108	Baodian_UP	-
E03680	1.67711	7.25323602024414e-09	EHBIO_UP	-
E03681	-1.28825	0.350808067792238	Unchanged	-
E03682	0.751232	2.03949988849446e-16	Unchanged	-
E03683	1.12356	0.58877914059158	Unchanged	-
E03686	0.214072	2.23871819732474e-05	Unchanged	-
E03687	-1.00637	4.18231618630694e-35	Baodian_UP	-
E03689	1.00182	0	EHBIO_UP	-
E03691	-0.939011	6.57746383781604e-51	Unchanged	-
E03694	2.1432	1.62375436453058e-46	EHBIO_UP	-
E03695	0.834229	0.641476660518376	Unchanged	-
E03698	0.475039	0.960966568518151	Unchanged	-
E03699	0.237537	0.16606860004933	Unchanged	-
E03703	0.652816	1.87764712026258e-29	Unchanged	-
E03704	-1.13168	5.68542192126067e-08	Baodian_UP	-
E03705	2.44663	1.08589730917734e-16	EHBIO_UP	-
E03706	-0.0859381	0.192150746449882	Unchanged	-
E03707	0.830519	9.46735238443348e-80	Unchanged	-
E03709	0.130642	0.712246522364091	Unchanged	-
E03712	-0.24454	3.74522779766643e-09	Unchanged	-
E03714	-0.0735887	0.403666092750832	Unchanged	-
E03715	-0.84209	0.635367307201759	Unchanged	-
E03716	1.65524	0.000526857194716541	EHBIO_UP	-
E03717	0.236396	0.000447623845688188	Unchanged	-
E03719	-0.207476	0.0114024565030464	Unchanged	-
E03720	-1.07086	1.38581574967086e-21	Baodian_UP	-
E03721	0.251734	0.00646108668621435	Unchanged	-
E03722	2.97981	0.00020406474674007	EHBIO_UP	-
E03723	-0.356884	6.87114467512626e-33	Unchanged	-
E03724	0.0978996	0.222571731603763	Unchanged	-
E03726	1.1013	0.00175998837866602	EHBIO_UP	-
E03728	-1.05822	2.72747083329194e-49	Baodian_UP	-
E03732	-0.463541	0.0324703083048581	Unchanged	-
E03736	-0.377898	4.0782427103993e-35	Unchanged	-
E03737	-0.0723246	1	Unchanged	-
E03738	1.36178	0.130915241770956	Unchanged	-
E03740	0.475039	0.960966568518151	Unchanged	-
E03741	0.60851	4.81076905876986e-07	Unchanged	-
E03742	0.831892	1.02184547919584e-08	Unchanged	-
E03743	-0.473893	8.64045039787678e-34	Unchanged	-
E03745	-2.81068	1.89705336487194e-194	Baodian_UP	-
E03746	-2.77057	2.92898257942183e-27	Baodian_UP	-
E03747	0.242789	2.78167221145545e-06	Unchanged	-
E03748	1.71343	1.6066642335693e-05	EHBIO_UP	-
E03749	0.161615	0.52555417090157	Unchanged	-
E03755	2.08632	1.13629926864556e-10	EHBIO_UP	-
E03756	0.669034	0.0194111841611985	Unchanged	-
E03759	-0.469866	6.1703470095587e-06	Unchanged	-
E03762	2.74527	5.17526061196686e-101	EHBIO_UP	-
E03763	0.397864	4.45957497231302e-13	Unchanged	-
E03765	3.28193	1.35752752607954e-10	EHBIO_UP	-
E03767	-0.152587	0.024583429071465	Unchanged	-
E03769	0.634153	0.0464314554064243	Unchanged	-
E03772	3.82029	1.13646448102481e-134	EHBIO_UP	-
E03773	0.693832	1.65706071901722e-21	Unchanged	-
E03777	-1.64015	1.0977371998025e-11	Baodian_UP	-
E03778	0.241087	0.0566350348991266	Unchanged	-
E03779	0.168202	0.0842763004991894	Unchanged	-
E03781	-4.51895	1.06965468370324e-11	Baodian_UP	-
E03782	0.741015	6.64608766118628e-24	Unchanged	-
E03784	-0.651192	0.0299567557687546	Unchanged	-
E03785	2.77564	3.35615556050448e-05	EHBIO_UP	-
E03786	0.622023	5.42284613207117e-41	Unchanged	-
E03787	-0.189978	0.524302895162895	Unchanged	-
E03790	0.81122	0.642112893309778	Unchanged	-
E03792	-0.250455	6.32083114271676e-05	Unchanged	-
E03794	0.666357	6.69019996305011e-05	Unchanged	-
E03795	-0.373246	1.66811711507891e-06	Unchanged	-
E03797	0.201304	0.000659762248336935	Unchanged	-
E03800	1.51907	3.22148772205835e-05	EHBIO_UP	-
E03802	0.891954	1.41835437777993e-11	Unchanged	-
E03803	-0.0364118	0.664447840628054	Unchanged	-
E03805	-0.924664	8.05605446770426e-18	Unchanged	-
E03806	1.70544	0.000101577322181772	EHBIO_UP	-
E03807	1.77292	0.105842055028841	Unchanged	-
E03809	0.296605	3.49330019918503e-25	Unchanged	-
E03812	0.110324	0.0242369373810537	Unchanged	-
E03813	0.850093	1.14770355187402e-24	Unchanged	-
E03815	-0.452104	1.00211577414744e-16	Unchanged	-
E03816	0.68543	6.23993317379562e-12	Unchanged	-
E03821	-0.128972	0.130132238324959	Unchanged	-
E03822	0.766326	1.33705120120728e-57	Unchanged	-
E03825	-0.282077	0.000304844984712777	Unchanged	-
E03827	-0.109949	0.0637751981511501	Unchanged	-
E03829	1.07774	7.93487605341423e-84	EHBIO_UP	-
E03831	0.552534	4.80936036540407e-06	Unchanged	-
E03832	2.37394	6.38985886144185e-162	EHBIO_UP	-
E03833	-1.39694	1.95285433546668e-53	Baodian_UP	-
E03834	-0.186576	0.0324003185525004	Unchanged	-
E03835	-1.51269	7.42331583537754e-48	Baodian_UP	-
E03837	-0.805477	6.38470528075225e-11	Unchanged	-
E03840	0.961405	1.2413081002793e-25	Unchanged	-
E03841	0.00935877	1	Unchanged	-
E03844	-0.379194	3.14776694157436e-21	Unchanged	-
E03845	1.46896	0.0212675104577075	EHBIO_UP	-
E03846	0.610697	1.68754913516176e-80	Unchanged	-
E03847	-0.140201	0.132738854704855	Unchanged	-
E03848	-0.634181	1.69194095311783e-33	Unchanged	-
E03849	-0.272409	0.0341627724359519	Unchanged	-
E03853	0.606637	1.79103933617326e-24	Unchanged	-
E03855	0.13571	0.0249995899197455	Unchanged	-
E03858	0.123392	0.00586835324794144	Unchanged	-
E03861	-0.211619	0.0393684429432005	Unchanged	-
E03863	-0.436484	5.50824055793845e-08	Unchanged	-
E03864	-0.590266	5.64376712262527e-34	Unchanged	-
E03866	-0.582817	4.90099475803629e-08	Unchanged	-
E03869	-4.46544	0	Baodian_UP	-
E03870	-0.54057	0.35521503525175	Unchanged	-
E03872	-3.50085	4.09309790643118e-64	Baodian_UP	-
E03873	-0.170336	0.00364637021288448	Unchanged	-
E03875	0.221239	0.00590384750995124	Unchanged	-
E03878	4.09091	3.18487050812784e-31	EHBIO_UP	-
E03879	0.843058	1.63620363157169e-48	Unchanged	-
E03880	2.56118	0.00275631263456646	EHBIO_UP	-
E03881	-0.0387991	0.526414913838711	Unchanged	-
E03882	-0.695087	1.41445760733965e-24	Unchanged	-
E03883	0.527472	0.0336476111718831	Unchanged	-
E03887	2.18611	2.47372601875862e-26	EHBIO_UP	-
E03888	2.38731	0.00744542274532098	EHBIO_UP	-
E03889	-0.277188	8.14833661726568e-09	Unchanged	-
E03890	0.471211	4.46731283881993e-65	Unchanged	-
E03891	0.562679	5.05959968975543e-08	Unchanged	-
E03893	1.30335	2.68301818963948e-11	EHBIO_UP	-
E03895	-4.15136	0	Baodian_UP	-
E03897	-4.1811	5.30845745277402e-109	Baodian_UP	-
E03899	0.448625	0.960966568518151	Unchanged	-
E03901	0.862569	5.11993645842679e-83	Unchanged	-
E03905	0.6188	7.23233212281203e-32	Unchanged	-
E03915	0.724665	2.30835197855556e-17	Unchanged	-
E03917	0.251441	0.00111301212164731	Unchanged	-
E03918	0.693464	2.16358596302408e-05	Unchanged	-
E03919	0.324905	4.50652629695107e-08	Unchanged	-
E03923	-0.58656	7.36682547131644e-22	Unchanged	-
E03924	-0.820825	2.25991857235759e-26	Unchanged	-
E03925	-2.20044	3.71824251960129e-06	Baodian_UP	-
E03927	-0.0845126	0.914415628833953	Unchanged	-
E03928	0.465568	1.04048622998594e-10	Unchanged	-
E03929	-0.373631	0.252155109731833	Unchanged	-
E03931	-1.46625	2.42969222362473e-30	Baodian_UP	-
E03936	0.536527	9.04899679505245e-10	Unchanged	-
E03942	-0.748608	2.12858704298114e-31	Unchanged	-
E03946	-0.48203	8.74229033736225e-11	Unchanged	-
E03947	-0.244205	0.0109539496226378	Unchanged	-
E03948	-0.767883	8.6259644897747e-91	Unchanged	-
E03949	0.00522901	1	Unchanged	-
E03950	0.530709	0.016274928986108	Unchanged	-
E03951	0.575163	1.67399786436619e-51	Unchanged	-
E03952	-0.496129	0.803540927202898	Unchanged	-
E03953	0.266691	0.000235805533303935	Unchanged	-
E03954	-0.0411131	0.932236303322275	Unchanged	-
E03955	0.587043	3.60097276851813e-08	Unchanged	-
E03956	-0.239211	0.448967145438343	Unchanged	-
E03958	-0.42698	2.641687896351e-07	Unchanged	-
E03959	0.895225	0.00702775967699505	Unchanged	-
E03964	0.783584	2.92845920027178e-19	Unchanged	-
E03965	-0.663155	0.847517415536992	Unchanged	-
E03967	0.0686132	0.109772275933672	Unchanged	-
E03969	-0.876021	0.167151782151545	Unchanged	-
E03970	-0.0665901	0.0483025843573935	Unchanged	-
E03971	-0.340458	3.89368509432035e-09	Unchanged	-
E03972	0.0508867	0.757653514468812	Unchanged	-
E03973	-0.910618	1.12186925334042e-28	Unchanged	-
E03975	-0.660355	8.04786623250477e-143	Unchanged	-
E03977	-3.25444	0	Baodian_UP	-
E03979	0.401077	0.0167695352102071	Unchanged	-
E03980	0.134672	0.0935694552557537	Unchanged	-
E03981	-0.0494789	0.697413848742917	Unchanged	-
E03983	0.0916465	0.164660858361927	Unchanged	-
E03984	-3.59876	4.48570484232611e-95	Baodian_UP	-
E03985	-0.0394953	0.848454665895336	Unchanged	-
E03988	0.801282	2.210225027573e-15	Unchanged	-
E03990	0.59796	5.9348420783335e-32	Unchanged	-
E03991	0.0894602	1	Unchanged	-
E03992	1.13784	2.51089455250262e-05	EHBIO_UP	-
E03993	0.791426	9.99214632498306e-05	Unchanged	-
E03997	-0.132257	0.946951889356035	Unchanged	-
E03998	-3.47472	1.47030618417303e-60	Baodian_UP	-
E03999	-0.546455	5.63305177106296e-10	Unchanged	-
E04000	0.226569	0.180075225302895	Unchanged	-
E04001	-0.136361	0.380154551890855	Unchanged	-
E04003	0.782528	5.53733459136296e-05	Unchanged	-
E04004	-0.241404	0.12011552802512	Unchanged	-
E04006	-0.789363	1.48128716819153e-13	Unchanged	-
E04009	-1.33833	0.108135926887204	Unchanged	-
E04011	-0.387542	0.000335139242449422	Unchanged	-
E04013	1.20807	1.48615478253768e-42	EHBIO_UP	-
E04014	-0.461333	1.21341172130777e-08	Unchanged	-
E04016	0.371477	3.05531632985552e-09	Unchanged	-
E04018	0.473668	0.531238770404036	Unchanged	-
E04019	-1.05259	5.17629999747609e-194	Baodian_UP	-
E04022	0.132835	0.68331095525223	Unchanged	-
E04026	-0.384678	2.90816983912746e-31	Unchanged	-
E04027	-0.126558	0.0400501093874625	Unchanged	-
E04029	-0.189335	0.730115631275933	Unchanged	-
E04032	-0.761318	8.30597450869183e-32	Unchanged	-
E04033	-0.609698	1.26083087276734e-34	Unchanged	-
E04035	0.432168	2.24671526944718e-08	Unchanged	-
E04036	-0.285077	3.40917055836872e-07	Unchanged	-
E04040	1.25255	1.50070964790936e-06	EHBIO_UP	-
E04048	-1.90371	3.9821843659281e-66	Baodian_UP	-
E04049	-1.07363	7.29678742055147e-48	Baodian_UP	-
E04050	0.0135293	0.918917206259375	Unchanged	-
E04057	-0.469019	4.72386580521471e-22	Unchanged	-
E04059	-0.593506	0.000348259252802227	Unchanged	-
E04060	0.784562	7.4724710621998e-250	Unchanged	-
E04061	0.0995132	0.00479769326971353	Unchanged	-
E04063	-0.638185	1.89305716591738e-28	Unchanged	-
E04066	-1.48819	0.118194433593428	Unchanged	-
E04067	1.24302	3.12376573061442e-246	EHBIO_UP	-
E04068	0.412314	1.66453016540765e-17	Unchanged	-
E04072	-0.509494	4.85470142777213e-21	Unchanged	-
E04076	0.120418	0.447256945780318	Unchanged	-
E04077	2.06514	2.93171619045885e-09	EHBIO_UP	-
E04078	-0.475497	0.0130620309337217	Unchanged	-
E04083	0.207825	1.89735605344453e-06	Unchanged	-
E04084	-0.631122	5.36767846111315e-23	Unchanged	-
E04085	-0.380808	0.000332378244374347	Unchanged	-
E04089	-1.28242	7.26978242460612e-22	Baodian_UP	-
E04090	0.0775591	0.065064026033525	Unchanged	-
E04091	-0.108418	0.251971569243922	Unchanged	-
E04093	-0.0836002	0.224860333018265	Unchanged	-
E04094	-1.38711	0.0152841588094385	Baodian_UP	-
E04099	0.641159	6.8003670521358e-32	Unchanged	-
E04100	-0.861755	9.73566226004554e-37	Unchanged	-
E04101	-1.29018	0.350624537935707	Unchanged	-
E04103	0.325513	1.07888648209367e-05	Unchanged	-
E04104	-0.335828	0.0306391535673765	Unchanged	-
E04107	1.52463	0	EHBIO_UP	-
E04109	-0.354013	0.0106503989037407	Unchanged	-
E04110	0.151746	0.000607509426332698	Unchanged	-
E04111	-0.750957	6.5828482973437e-25	Unchanged	-
E04112	-2.70929	0.00092334518468668	Baodian_UP	-
E04117	4.82549	1.08613551990687e-38	EHBIO_UP	-
E04118	2.07481	2.20563065483515e-29	EHBIO_UP	-
E04120	-1.0161	0.16107507599769	Unchanged	-
E04122	0.074781	1	Unchanged	-
E04124	0.596762	0.409027645655683	Unchanged	-
E04125	-0.350296	0.854614509853801	Unchanged	-
E04127	0.615025	1.59405740728766e-38	Unchanged	-
E04130	-0.0871148	0.116213969596195	Unchanged	-
E04131	0.0158554	0.849023242433806	Unchanged	-
E04132	-0.301585	6.8585109066403e-28	Unchanged	-
E04133	-0.528581	5.69871719434029e-05	Unchanged	-
E04135	1.00176	3.84659910916445e-23	EHBIO_UP	-
E04137	0.708069	8.56870965602461e-17	Unchanged	-
E04139	-0.0453858	0.441010556070795	Unchanged	-
E04140	-0.171923	0.377893383132862	Unchanged	-
E04141	-0.367951	0.0016885066791785	Unchanged	-
E04143	-0.532825	2.23356843136249e-75	Unchanged	-
E04145	-0.977574	0.00112509583856439	Unchanged	-
E04146	0.0416353	0.592737545345062	Unchanged	-
E04147	1.49927	1.88861691835895e-32	EHBIO_UP	-
E04148	-0.0685801	0.243993518423777	Unchanged	-
E04149	5.02988	2.91106260397352e-19	EHBIO_UP	-
E04150	-0.0631657	0.679966047651331	Unchanged	-
E04152	0.248499	0.000166389986247946	Unchanged	-
E04155	2.6383	2.13293572829691e-205	EHBIO_UP	-
E04158	0.40624	0.0105306593774138	Unchanged	-
E04159	0.0617473	0.138624004112688	Unchanged	-
E04160	-0.188458	0.000531298823235605	Unchanged	-
E04161	0.586114	3.8473925007019e-10	Unchanged	-
E04162	0.1222	0.311383332736768	Unchanged	-
E04165	-0.835811	1.53381364801593e-11	Unchanged	-
E04168	-1.33217	4.08366822011897e-95	Baodian_UP	-
E04169	0.496033	2.51779899924625e-13	Unchanged	-
E04171	1.3761	1.68914950570849e-05	EHBIO_UP	-
E04172	-0.473914	1.55573154334822e-09	Unchanged	-
E04177	-1.08221	0.162710385957205	Unchanged	-
E04179	3.44941	5.59569043108085e-05	EHBIO_UP	-
E04180	2.18427	1.78251746779369e-117	EHBIO_UP	-
E04181	0.847198	1.99847381079745e-13	Unchanged	-
E04183	-0.315705	0.0136251659555371	Unchanged	-
E04185	-1.10192	6.77081898557018e-106	Baodian_UP	-
E04186	-0.168873	0.00732715479249948	Unchanged	-
E04189	-0.128443	0.216954675319779	Unchanged	-
E04192	0.970244	2.46434738359746e-41	Unchanged	-
E04193	0.00722181	0.997272504139508	Unchanged	-
E04195	-0.304316	0.0301699412800414	Unchanged	-
E04196	-0.665451	0.0605687841598945	Unchanged	-
E04197	0.478142	0.960966568518151	Unchanged	-
E04198	1.25467	8.94586873282527e-14	EHBIO_UP	-
E04200	1.97859	3.25335721252281e-108	EHBIO_UP	-
E04201	0.882308	1.61725941574638e-17	Unchanged	-
E04205	-0.0553821	0.823290554493875	Unchanged	-
E04206	-0.0236585	0.842952945211714	Unchanged	-
E04207	1.2239	8.46318528105672e-25	EHBIO_UP	-
E04208	-1.26823	1.15502637627067e-73	Baodian_UP	-
E04210	0.175361	0.979101402894325	Unchanged	-
E04212	-0.545571	1.49030141552031e-06	Unchanged	-
E04214	0.0685197	0.598758413424864	Unchanged	-
E04216	0.717794	0.0642876876179757	Unchanged	-
E04217	-0.194793	0.0190117058193514	Unchanged	-
E04218	-0.79127	2.03113050379805e-06	Unchanged	-
E04219	0.173669	0.0101385069704907	Unchanged	-
E04220	0.14402	0.111966520074228	Unchanged	-
E04221	-0.195114	0.826450033293065	Unchanged	-
E04222	1.12316	0.300347381099747	Unchanged	-
E04225	1.76439	0.0606935963374758	Unchanged	-
E04226	0.659955	1.15566165885436e-13	Unchanged	-
E04229	-0.273821	0.960966568518151	Unchanged	-
E04232	-0.557508	2.71741320021888e-11	Unchanged	-
E04234	0.2334	4.18966074610207e-06	Unchanged	-
E04242	0.645131	0.00513534019935913	Unchanged	-
E04245	2.98518	1.0299285590966e-85	EHBIO_UP	-
E04246	0.364132	5.00550274795082e-10	Unchanged	-
E04249	-0.659959	1.03411463742267e-09	Unchanged	-
E04252	1.29651	6.7802762669089e-98	EHBIO_UP	-
E04255	1.0387	2.79653288859575e-108	EHBIO_UP	-
E04257	0.996567	8.25516852394813e-80	Unchanged	-
E04258	-0.1207	0.148860643323137	Unchanged	-
E04259	0.114759	0.0789683927587036	Unchanged	-
E04263	-0.635711	6.0916973492815e-17	Unchanged	-
E04268	0.388142	4.24296462418247e-12	Unchanged	-
E04269	8.32851	0	EHBIO_UP	-
E04273	-0.61957	1.20352937292036e-19	Unchanged	-
E04275	0.150524	1	Unchanged	-
E04276	-1.34	8.45309550701503e-101	Baodian_UP	-
